lead_id,email,first_name,last_name,created_at,input_channel,source_category,channel_derived,course_type_derived
ba0bdf80-1de0-45db-a5be-5b5f8152292c,fbooeln4z@slate.com,Franz,Booeln,2025-03-30,campaign_005,paid_campaign,meta,opos
be2ba4a5-fd2b-48d1-9dfa-d80003bb627c,crozier50@google.com.hk,Claresta,Rozier,2024-06-24,campaign_007,paid_campaign,tiktok,fp
8fdb7e48-2b0f-46b2-bc52-eab922851f9f,measman51@photobucket.com,Mick,Easman,2024-08-23,campaign_003,paid_campaign,googleads,selectividad
3c8589a9-b4d3-4a87-9c2d-a1f04dc054e4,ljenno52@eventbrite.com,Leelah,Jenno,2024-08-04,campaign_003,paid_campaign,googleads,selectividad
cdab701d-761a-4970-9cd9-faa5e8c76578,lstares53@msn.com,Lucky,Stares,2024-07-30,campaign_008,paid_campaign,meta,fp
9f57c48c-cc01-400f-b738-98a9c37742ce,awitcherley54@squarespace.com,Adelaida,Witcherley,2025-04-28,campaign_006,paid_campaign,googleads,opos
13d43d50-986a-4a08-8867-01a76e49acf7,kgilardi55@japanpost.jp,Karlik,Gilardi,2024-09-09,campaign_008,paid_campaign,meta,fp
6139fec3-e99d-4603-8990-446ef89e4063,ggreendale56@state.gov,Grantley,Greendale,2024-11-13,campaign_008,paid_campaign,meta,fp
9e5697ca-bdb0-417f-bd9d-33b4fdc01007,chamner57@livejournal.com,Chaddy,Hamner,2024-08-10,ref_partner,partner,referral,unknown
e2781d8e-97f0-458b-b04e-04cf0c1ec04b,ajagoe58@jugem.jp,Alaine,Jagoe,2025-04-23,campaign_003,paid_campaign,googleads,selectividad
0cc68cd1-a953-4df9-bd7d-3ca674d420f6,pgallyon59@e-recht24.de,Patrizia,Gallyon,2024-06-13,campaign_001,paid_campaign,tiktok,selectividad
eb3bffe4-a247-4cab-bf9b-02dc9ecefa7d,rfellenor5a@amazon.co.uk,Ruby,,2025-04-20,campaign_004,paid_campaign,tiktok,opos
5f989e2f-3414-4533-95ec-d825a6872bfe,icopcutt5b@zdnet.com,Issie,Copcutt,2025-01-25,campaign_001,paid_campaign,tiktok,selectividad
e2b25a5a-cc3b-4b63-8a4b-95c6a17136d8,estuttard5c@meetup.com,Edsel,Stuttard,2024-07-04,campaign_004,paid_campaign,tiktok,opos
37ff19f5-c46a-4c9d-a89c-3ebff9ce2bf3,mhedley5d@dmoz.org,Mendy,Hedley,2024-09-17,campaign_007,paid_campaign,tiktok,fp
d948ca43-426a-48f2-88ff-fc1bdaac3611,mmccaughan5e@yahoo.com,Midge,Mc Caughan,2024-11-14,campaign_008,paid_campaign,meta,fp
04fd65d5-73df-46a5-bdec-033ec8deea2b,fboardman5f@wsj.com,Franklyn,Boardman,2024-06-24,campaign_008,paid_campaign,meta,fp
c58ba6bd-0999-40d5-80a5-dc8aaebcd3ac,rnisco5g@meetup.com,Rafa,Nisco,2025-01-05,campaign_003,paid_campaign,googleads,selectividad
073dda86-dd2f-422c-994b-a7082eed4925,mspinke5h@wired.com,Maxim,Spinke,2024-06-09,ref_partner,partner,referral,unknown
8e9587a9-26cf-45d5-9238-e85511db761f,lwilloway5i@woothemes.com,Levin,,2025-05-24,campaign_001,paid_campaign,tiktok,selectividad
bd7e4bda-3496-4bf8-8a71-8a1dafa3d9b5,coneill5j@discovery.com,Currey,O'Neill,2025-05-06,campaign_005,paid_campaign,meta,opos
a9d862c9-c1ea-4d7e-a8dc-2abe7c787ce0,cdoggerell5k@github.io,Chico,,2025-03-15,,unknown,unknown,unknown
ca0a872a-b450-48e2-8a83-fc78a4bf792a,gbortolazzi5l@umn.edu,Gae,Bortolazzi,2024-09-20,campaign_006,paid_campaign,googleads,opos
42805fe1-c9b4-46a3-a054-0f71b9238236,cfranken5m@php.net,Conney,Franken,2024-11-16,campaign_005,paid_campaign,meta,opos
705e66ac-b877-4618-932a-b61001768261,hclash5n@unblog.fr,Hermon,,2024-07-27,campaign_001,paid_campaign,tiktok,selectividad
5b903368-6081-4147-9e10-742220ae7e80,wlebrun5o@google.ru,Wash,Le Brun,2024-06-04,campaign_006,paid_campaign,googleads,opos
8edf756b-0da0-4125-8807-84344ee86b86,pshrawley5p@wunderground.com,Pen,Shrawley,2024-12-05,campaign_001,paid_campaign,tiktok,selectividad
b8c8c441-fde1-48a0-82c1-a6de6a546835,ddadd5q@hc360.com,Demetris,Dadd,2024-11-06,campaign_007,paid_campaign,tiktok,fp
ce13322a-a4ae-420f-b673-8e618356c953,sharesnape5r@yahoo.com,Sabrina,Haresnape,2024-07-27,,unknown,unknown,unknown
98430c60-a70b-4b5f-948a-24e584d14d8f,cbone5s@springer.com,Cale,Bone,2025-04-16,campaign_005,paid_campaign,meta,opos
ffe099ee-5b04-4cc9-9bc1-5bd73e2e271f,bharnetty5t@state.gov,Belita,Harnetty,2024-06-10,campaign_004,paid_campaign,tiktok,opos
31479599-b203-4d60-b102-a7d2b2cf62f6,lgiovanni5u@github.io,Louise,Giovanni,2025-04-13,web_organic,organic,web,unknown
a0d6efce-7f36-4b56-8291-854d23832762,lpowner5v@networkadvertising.org,Lek,Powner,2024-12-08,campaign_004,paid_campaign,tiktok,opos
a9f6db98-ee0d-47c6-9808-3bc688b51e4c,pgonoude5w@etsy.com,Payton,Gonoude,2025-03-08,campaign_008,paid_campaign,meta,fp
3013d69b-6b4e-4bcd-8924-fc6349f14bdb,alanfere5x@columbia.edu,Annmarie,Lanfere,2024-06-11,campaign_004,paid_campaign,tiktok,opos
4ba088bd-ac69-432d-abd7-c7d8fe8d9b6c,labbatucci5y@samsung.com,Lucias,Abbatucci,2024-11-22,ref_partner,partner,referral,unknown
882f728e-7735-4a75-a583-880dd7f060eb,rfooter5z@storify.com,Rip,Footer,2024-11-23,campaign_003,paid_campaign,googleads,selectividad
a13d0977-d05a-4a50-aa3b-99b0a351bb17,ablackman60@paypal.com,Any,,2024-07-08,campaign_001,paid_campaign,tiktok,selectividad
914ddbfd-8292-4e75-8897-d51b33f313bf,elintot61@cbslocal.com,Eadith,Lintot,2025-04-21,campaign_005,paid_campaign,meta,opos
f12b8b93-86d5-4b0e-98d3-9220985256a5,kwebley62@imgur.com,Kary,Webley,2024-09-10,campaign_002,paid_campaign,meta,selectividad
c329b956-f148-47d8-989f-2e3102a65bf1,fsarfatti63@netlog.com,Fulvia,Sarfatti,2025-04-18,ref_partner,partner,referral,unknown
eda51922-2208-4655-8d8e-db24f72fdfe4,hleander64@github.com,Hetty,Leander,2024-09-19,,unknown,unknown,unknown
5b91d4c0-cf60-47b1-b31f-569ac498fefb,rgrzeszczyk65@nba.com,Ransell,Grzeszczyk,2025-04-21,ref_partner,partner,referral,unknown
971962d6-a109-434a-ae96-ce0498f16a6a,bswaisland66@reuters.com,Bert,Swaisland,2024-10-30,campaign_004,paid_campaign,tiktok,opos
3a585c69-5815-42a7-bf77-92e6a91d71e9,rdinwoodie67@npr.org,Rosalynd,Dinwoodie,2025-01-29,campaign_001,paid_campaign,tiktok,selectividad
02e4cc19-30d8-4a16-a088-d637ffc357e9,bquickfall68@netvibes.com,Briggs,,2025-02-14,campaign_002,paid_campaign,meta,selectividad
7cc8196d-9556-4fc5-b281-21ac0a233efe,tlewsam69@nifty.com,Teodoor,,2024-10-08,campaign_007,paid_campaign,tiktok,fp
95df7dd2-671a-4942-bc10-72582372e76e,esargeaunt6a@addthis.com,Elayne,Sargeaunt,2024-12-18,campaign_001,paid_campaign,tiktok,selectividad
b3266765-9449-4ca7-9557-4b8fbb38d972,ssmythin6b@shinystat.com,Sybil,Smythin,2024-06-17,campaign_001,paid_campaign,tiktok,selectividad
3260581e-2e35-422d-82a5-49f71dbc394c,hlowseley6c@bloglines.com,Hussein,Lowseley,2024-09-07,campaign_006,paid_campaign,googleads,opos
128b6d29-b3b7-4730-b370-91ea87fad7f9,qwind6d@noaa.gov,Quinta,Wind,2024-06-18,campaign_002,paid_campaign,meta,selectividad
6a2ade44-5b6d-4af7-910f-15d2806c4de8,asimondson6e@mozilla.com,Angie,Simondson,2024-10-11,ref_partner,partner,referral,unknown
dec2678a-4383-4179-a01e-e12a5e017dc4,ccargo6f@histats.com,Cordell,Cargo,2024-06-27,web_organic,organic,web,unknown
20a848bf-5bfc-47af-9bad-1334304767e1,eabella6g@bbb.org,Eddie,Abella,2024-11-02,campaign_003,paid_campaign,googleads,selectividad
77267e73-4e22-4f7e-8c28-455e7af806bf,brackley6h@biblegateway.com,Briney,Rackley,2024-12-25,web_organic,organic,web,unknown
b8af79ea-6144-406c-8bcc-b69bc24dea41,rredgrave6i@cyberchimps.com,Reynolds,Redgrave,2025-03-29,campaign_005,paid_campaign,meta,opos
a6f22e6e-b21c-49bd-a5c6-b9256be7b750,cwoloschinski6j@google.it,Charis,Woloschinski,2025-05-18,campaign_005,paid_campaign,meta,opos
dc56fc39-8a6c-4247-a605-e6e9be6acc00,cdecruce6k@exblog.jp,Clio,De Cruce,2024-12-03,campaign_001,paid_campaign,tiktok,selectividad
6533ae1c-97da-4849-9972-d12f023dc175,kcowden6l@eventbrite.com,Krissy,Cowden,2024-11-25,campaign_008,paid_campaign,meta,fp
d8d64908-dc76-4c65-ae8b-2bdcc3cf239e,tclemencon6m@a8.net,Thibaud,,2025-02-01,campaign_003,paid_campaign,googleads,selectividad
679189db-28b1-4f3d-9a47-62a4d794fe2c,gmatfield6n@washington.edu,Gregg,Matfield,2024-12-03,ref_partner,partner,referral,unknown
1e396f9b-316c-41a7-b055-2b7182edcd4e,msille6o@ezinearticles.com,Mac,Sille,2024-09-01,campaign_005,paid_campaign,meta,opos
59abbd32-6e21-4bec-80d5-c6d2ac027ffd,jkeele6p@edublogs.org,Janifer,Keele,2024-07-17,campaign_001,paid_campaign,tiktok,selectividad
6c5ca63d-787c-4bf1-984a-ae0d67506ed4,hcapaldo6q@usgs.gov,Hershel,Capaldo,2025-04-06,campaign_007,paid_campaign,tiktok,fp
c0cdfaa9-93ca-4b77-b602-5814388f7ff4,jbaythorp6r@admin.ch,Jeanna,Baythorp,2025-04-04,campaign_006,paid_campaign,googleads,opos
1c992650-61e3-483f-b4cc-a705c367845a,lmingaye6s@miibeian.gov.cn,Loraine,Mingaye,2024-08-03,campaign_001,paid_campaign,tiktok,selectividad
a19866db-a2df-44dc-b8c5-511606f8f44d,mattarge6t@fc2.com,Matthaeus,Attarge,2025-01-14,,unknown,unknown,unknown
ac0c0418-3ea7-4b93-80a0-7e3442bd5dbb,lbarenski6u@goodreads.com,Lola,,2024-07-17,,unknown,unknown,unknown
2f46e5f3-3953-4dfe-8fb3-9935e6793010,kbulle6v@nasa.gov,Katherina,Bulle,2025-04-08,campaign_001,paid_campaign,tiktok,selectividad
e7952c13-f7ba-43b1-857a-cd89bd2e5f6d,abrandli6w@craigslist.org,Ashlee,Brandli,2024-08-15,campaign_007,paid_campaign,tiktok,fp
1906cda9-f74f-4bf7-a65f-d57e0d2e9618,kburdett6x@lulu.com,Kirbee,Burdett,2024-06-27,campaign_005,paid_campaign,meta,opos
b39e3b81-4510-47f6-b630-2d8c5d1a6339,gdalwood6y@yolasite.com,Gina,Dalwood,2024-06-29,campaign_005,paid_campaign,meta,opos
3744d7c4-e61d-4ed2-acef-80b0ace0c611,cdoole6z@epa.gov,Clarke,Doole,2024-08-03,campaign_008,paid_campaign,meta,fp
f43b3804-09d2-4467-b107-ba1a8618027e,pmcgrae70@booking.com,Pryce,,2024-09-08,ref_partner,partner,referral,unknown
ab08e426-abe4-4049-9c80-f5d098a62fa9,mkynastone71@buzzfeed.com,Massimo,Kynastone,2024-11-26,ref_partner,partner,referral,unknown
d182366d-9600-4a8a-9672-f688b21f707d,rgirardengo72@tripadvisor.com,Rozamond,Girardengo,2025-04-08,campaign_006,paid_campaign,googleads,opos
b927a026-3370-4520-aa2c-0d748e7a4a89,gsunman73@arizona.edu,Gordie,Sunman,2025-04-28,campaign_002,paid_campaign,meta,selectividad
51be72be-e0f0-4229-a5d4-5e2641f829f5,squadri74@omniture.com,Stevena,,2025-04-22,ref_partner,partner,referral,unknown
51e15878-4c2e-428a-9b65-e702da10fd27,moshiels75@qq.com,Micki,O'Shiels,2024-09-21,campaign_004,paid_campaign,tiktok,opos
d3450297-e7d1-4752-93ce-7f8218b349ac,aleteve76@cbc.ca,Alain,,2024-08-08,campaign_007,paid_campaign,tiktok,fp
1ee14881-9834-4171-ab45-d9b0c10456b6,srape77@foxnews.com,Suzanna,Rape,2024-09-09,campaign_008,paid_campaign,meta,fp
fb082a7f-2f53-4296-86d3-b0a8c735b870,cvanvelden78@ovh.net,Chick,Van Velden,2024-08-20,campaign_005,paid_campaign,meta,opos
0f1fb8ea-a7fc-41dd-b56f-e75bf847d2f6,mpennetti79@disqus.com,Morgun,,2025-01-25,campaign_004,paid_campaign,tiktok,opos
cf0f72f6-180f-47aa-8fdd-ef0e7ff5837e,cwesterman7a@mozilla.com,Catherina,,2025-03-01,campaign_006,paid_campaign,googleads,opos
50f4be91-e23b-42dd-ada7-cff2cf81f4c0,afenkel7b@twitpic.com,Alexandros,,2024-06-17,campaign_003,paid_campaign,googleads,selectividad
e5a99eb7-1f1d-424f-9d52-1c17f9235d54,jdobrovsky7c@wordpress.com,Jessamine,Dobrovsky,2025-03-14,ref_partner,partner,referral,unknown
c604ec34-73a3-44f2-922e-27b224967176,rmacallam7d@photobucket.com,Rooney,,2024-11-14,campaign_008,paid_campaign,meta,fp
3d94e777-84f7-42c6-9cfb-d595b2766757,vmcniff7e@ihg.com,Vernor,McNiff,2024-12-03,web_organic,organic,web,unknown
62aca493-3474-474f-98af-1b136149df84,bbellerby7f@hhs.gov,Berky,Bellerby,2024-07-27,campaign_007,paid_campaign,tiktok,fp
071a9b0a-6aef-46a7-bd9c-26871603de53,jdovidaitis7g@tinypic.com,Jodi,Dovidaitis,2025-01-29,campaign_006,paid_campaign,googleads,opos
fcc98279-a9da-4e04-ad02-5265a6b3cad7,ethumnel7h@vimeo.com,Ewan,Thumnel,2024-08-28,campaign_005,paid_campaign,meta,opos
47fd55db-0587-482e-862d-f0d5b162f49e,aandersch7i@photobucket.com,Andee,Andersch,2024-06-19,campaign_007,paid_campaign,tiktok,fp
4689d1a9-b9b9-449e-88d9-5579e1b54ba7,jhadden7j@msn.com,Jocko,Hadden,2024-12-22,campaign_003,paid_campaign,googleads,selectividad
2dea0bf2-3032-488a-98b8-5654aed0a0b6,nnatt7k@trellian.com,Nicola,Natt,2025-04-22,campaign_002,paid_campaign,meta,selectividad
5f252d82-b9c3-48eb-8056-6845a568075b,kbarensky7l@jugem.jp,Kent,Barensky,2024-07-20,campaign_006,paid_campaign,googleads,opos
27426b72-092b-460d-9cc7-63bfa7c67b28,swalentynowicz7m@wordpress.com,Sigismund,Walentynowicz,2024-07-20,campaign_002,paid_campaign,meta,selectividad
b1ae6191-822f-498f-b8ff-2d3fb26dd8c9,rfranses7n@ezinearticles.com,Rosmunda,Franses,2025-05-02,,unknown,unknown,unknown
3401051e-e131-401c-a7e9-e7d3a0a191df,dtompkins7o@netlog.com,Dulce,,2024-10-06,campaign_007,paid_campaign,tiktok,fp
6901a0ae-35cf-45fe-a55b-3d59bda397ba,bruslin7p@biblegateway.com,Bertha,Ruslin,2024-10-26,campaign_007,paid_campaign,tiktok,fp
4e80b608-08a1-4e3b-854e-d9b223893845,fbande7q@scribd.com,Fara,Bande,2025-01-03,campaign_004,paid_campaign,tiktok,opos
96e7e8fb-5c4e-4162-85e2-40dd4045205e,kwerendell7r@tinypic.com,Karlens,Werendell,2024-07-24,web_organic,organic,web,unknown
3a1c259a-301b-44d1-be93-e39772417d3a,cdodell7s@phpbb.com,Chick,Dodell,2024-12-09,web_organic,organic,web,unknown
9d8687cf-7c98-4957-be27-0203207d181c,adiangelo7t@hatena.ne.jp,Arlan,Di Angelo,2025-05-05,,unknown,unknown,unknown
abdf378e-63ab-4375-a459-1d9bc45cacb4,lolanda7u@umich.edu,Luz,Olanda,2025-03-13,ref_partner,partner,referral,unknown
3f5664b8-7081-415b-8bba-a9ada6cb0412,jtoma7v@msu.edu,Jerry,Toma,2024-12-30,campaign_002,paid_campaign,meta,selectividad
a5339537-08a3-4d4b-89a9-41398b265438,rmobberley7w@vkontakte.ru,Rhianon,Mobberley,2024-06-10,web_organic,organic,web,unknown
1cc687f3-d409-4e65-9830-275e710549b7,bhyde7x@ucsd.edu,Benedick,Hyde,2024-12-15,ref_partner,partner,referral,unknown
df2700c1-0fdf-49a9-82ef-10e4defa9212,vjune7y@washingtonpost.com,Virgilio,June,2024-09-19,campaign_006,paid_campaign,googleads,opos
b1090fba-da6a-4e72-a529-36aa901469d6,kvellden7z@studiopress.com,Krystal,Vellden,2025-05-10,campaign_007,paid_campaign,tiktok,fp
e38cbcec-c807-482d-942d-7e43f7dc9c3a,mpaaso80@deviantart.com,Marthe,Paaso,2024-09-22,campaign_006,paid_campaign,googleads,opos
69387df4-02fb-4a7e-bace-4aac2ad27d5e,srodear81@mapquest.com,Sean,Rodear,2025-01-17,campaign_001,paid_campaign,tiktok,selectividad
a432e3d6-14cb-466f-8c86-3eed379704a9,hpeirson82@businesswire.com,Henri,Peirson,2025-02-25,campaign_006,paid_campaign,googleads,opos
68356c8c-cb41-4ae8-9003-dc8c1e8520cf,mweathers83@nationalgeographic.com,Matilde,Weathers,2024-07-21,campaign_004,paid_campaign,tiktok,opos
60a7d311-5290-4959-be1c-3a3a05ad2768,jguilaem84@discovery.com,Jethro,Guilaem,2024-08-09,campaign_008,paid_campaign,meta,fp
8a825211-d259-4508-95f2-598c1fe0a4da,pthunderchief85@nifty.com,Palmer,Thunderchief,2024-12-16,web_organic,organic,web,unknown
8bce180a-8984-48e3-9850-51d54713a052,psollis86@nhs.uk,Pier,Sollis,2024-07-25,ref_partner,partner,referral,unknown
53eb47b5-24a4-4717-819f-67d5ed859980,dmcaless87@bizjournals.com,Donica,McAless,2025-03-10,campaign_008,paid_campaign,meta,fp
31b93b3f-3759-4000-bddd-3a8d6dc520f8,npriditt88@smh.com.au,Nikki,Priditt,2025-02-19,campaign_005,paid_campaign,meta,opos
7c601639-558d-42f0-9455-9e1f141c122a,aendersby89@npr.org,Abbe,,2025-04-18,campaign_006,paid_campaign,googleads,opos
f42e2c43-0a93-4391-a26c-11fe26db65ad,dping8a@sohu.com,Dieter,Ping,2024-06-25,campaign_002,paid_campaign,meta,selectividad
64108bc1-ddb1-4efe-a3e9-c605e1c4a86d,rstuart8b@dion.ne.jp,Rodge,Stuart,2025-05-04,campaign_005,paid_campaign,meta,opos
c977e06a-da79-4cf0-ab9b-0d9a9c90773b,mredihalgh8c@reverbnation.com,Milty,Redihalgh,2025-04-12,ref_partner,partner,referral,unknown
456fd48e-47d2-4c93-9873-e52298fb6d60,pvoff8d@symantec.com,Phillie,Voff,2025-03-31,campaign_008,paid_campaign,meta,fp
b8075a21-0738-4cb2-aa7e-f9f9b3dbdc2a,mgosnay8e@sogou.com,Mariette,Gosnay,2025-05-12,campaign_001,paid_campaign,tiktok,selectividad
ed946832-48f7-4acb-9d7e-988b09a09936,jcargill8f@about.me,Jedd,,2024-12-19,web_organic,organic,web,unknown
fd95316a-ab85-499e-b1b1-1b329e089389,vramelet8g@tamu.edu,Vic,Ramelet,2025-03-12,ref_partner,partner,referral,unknown
d7d4c331-9fce-406f-90ba-cfe9054b0bc2,lplail8h@surveymonkey.com,Leisha,,2024-09-05,campaign_006,paid_campaign,googleads,opos
fd86f92a-2a21-4ad5-a964-3fdaeffdebf3,cjemmison8i@drupal.org,Cullan,Jemmison,2024-06-15,campaign_008,paid_campaign,meta,fp
4dd2508f-23d2-4d3b-9155-0e668997b4ab,zhellmore8j@nbcnews.com,Zarah,Hellmore,2024-07-20,campaign_007,paid_campaign,tiktok,fp
c7d2f26b-f003-4439-ac48-e3e17880a6d5,llicence8k@eventbrite.com,Lee,Licence,2025-05-11,campaign_002,paid_campaign,meta,selectividad
04df885f-f7b5-4069-92a1-8eeed2e3747a,stampion8l@shareasale.com,Sidonnie,Tampion,2024-08-10,campaign_004,paid_campaign,tiktok,opos
9ef88629-433f-4ffb-95b3-99b45ca34e66,rpibworth8m@apple.com,Rennie,Pibworth,2024-10-29,web_organic,organic,web,unknown
209607ba-38d3-4805-bd48-20f15f3c386c,wblamire8n@free.fr,Wynne,Blamire,2025-01-10,campaign_003,paid_campaign,googleads,selectividad
9918c206-a76e-4fcf-856c-e52cd3efe828,giacobo8o@omniture.com,Gilly,Iacobo,2025-02-07,campaign_004,paid_campaign,tiktok,opos
0b0c4bff-e986-49c4-a77f-b43f1763244f,byuill8p@gizmodo.com,Bernard,Yuill,2025-04-02,campaign_005,paid_campaign,meta,opos
f490fa0d-bef5-49a0-b8f5-ccf695711b14,gbritten8q@ifeng.com,Guntar,,2024-08-05,,unknown,unknown,unknown
cdbecec9-7c47-4a5f-adaa-d7f3ef695603,blarmuth8r@whitehouse.gov,Berry,Larmuth,2025-03-06,campaign_007,paid_campaign,tiktok,fp
67e497c5-6203-4364-9da0-57b6babd17b5,ntooker8s@blinklist.com,Noah,Tooker,2024-09-18,campaign_008,paid_campaign,meta,fp
127b2dbd-d111-486f-8c8f-c6478d260540,imarham8t@acquirethisname.com,Irvin,Marham,2024-12-21,campaign_007,paid_campaign,tiktok,fp
5cc34c16-2088-4a36-b554-ec25d2caebc2,mkite8u@hp.com,Marco,Kite,2025-05-03,campaign_007,paid_campaign,tiktok,fp
c9bd0d2a-7e40-4560-a2f4-5e478238ba4c,sbackshell8v@ovh.net,Sergent,Backshell,2024-07-13,campaign_007,paid_campaign,tiktok,fp
57c10305-e037-4aff-a0e3-eb706a3974f3,rwackett8w@paginegialle.it,Ranee,Wackett,2024-06-18,ref_partner,partner,referral,unknown
6c20b49d-0053-403e-8842-8f366006792d,smacallen8x@mayoclinic.com,Susana,,2024-10-15,campaign_004,paid_campaign,tiktok,opos
f944fb06-a4f5-43df-a1de-e812219a0536,bdudden8y@skyrock.com,Beaufort,Dudden,2025-02-22,campaign_005,paid_campaign,meta,opos
0430afa3-4abf-4c5b-a680-97a4558bd4df,bjanowicz8z@symantec.com,Brandais,Janowicz,2025-02-18,campaign_004,paid_campaign,tiktok,opos
f72d72dd-439a-45f7-b306-8cab09512142,ggommowe90@dailymail.co.uk,Gennie,Gommowe,2025-03-31,campaign_006,paid_campaign,googleads,opos
6256d754-0230-48f0-ac5e-ec2d80e7eb5d,pmartignon91@telegraph.co.uk,Penni,Martignon,2025-03-24,ref_partner,partner,referral,unknown
be5018bb-a2de-49ad-acf4-6a48e73a14fb,whortop92@amazon.co.uk,Winnifred,Hortop,2025-01-02,campaign_001,paid_campaign,tiktok,selectividad
52175a80-ede3-464b-8a70-34193bf0c830,torrey93@adobe.com,Tasha,Orrey,2025-05-04,campaign_002,paid_campaign,meta,selectividad
35383123-8aee-4e75-bfd2-072af2213ba0,lshellcross94@etsy.com,Lynne,Shellcross,2025-05-13,campaign_005,paid_campaign,meta,opos
0dd7f070-e553-4957-bb85-15d97c9561f4,crabley95@google.co.uk,Charil,Rabley,2024-08-19,ref_partner,partner,referral,unknown
361eaca5-5d0c-434d-bdfc-588ec64e0082,ppapis96@latimes.com,Pollyanna,Papis,2024-07-14,campaign_003,paid_campaign,googleads,selectividad
ac418d6d-9497-470b-b118-d8f9d556deb0,rdobson97@ocn.ne.jp,Raleigh,Dobson,2024-11-28,campaign_001,paid_campaign,tiktok,selectividad
42a0392b-7d5e-40bb-9dd3-b8ebb88a504d,dblunsden98@kickstarter.com,Denni,Blunsden,2025-02-05,campaign_005,paid_campaign,meta,opos
7568a76e-ae5c-4094-b1df-4f24f8149a04,rmusto99@webnode.com,Ryann,Musto,2025-05-01,campaign_006,paid_campaign,googleads,opos
ab306094-6ef8-4145-8da7-6b9143fe1490,nbehneke9a@bloglovin.com,Noble,Behneke,2025-03-09,campaign_006,paid_campaign,googleads,opos
b2306392-1ea2-4797-89fd-1f68364e01fb,mperis9b@mozilla.com,Murry,Peris,2025-05-09,campaign_007,paid_campaign,tiktok,fp
56189f0e-dc7d-43b7-9c92-79706b83802c,daish9c@canalblog.com,Dodie,Aish,2024-07-04,campaign_008,paid_campaign,meta,fp
81fdc017-7c9e-4ef2-bdc1-2b6ff78e2f5f,gortells9d@irs.gov,Genna,Ortells,2024-06-04,web_organic,organic,web,unknown
1a33e72b-d028-47d5-a966-55e7abcda973,bmackaile9e@pinterest.com,Bale,MacKaile,2024-09-24,campaign_007,paid_campaign,tiktok,fp
2ecd4d93-3847-4dce-bb9f-396c47811628,nmcquillan9f@nydailynews.com,Ninnetta,McQuillan,2025-02-22,ref_partner,partner,referral,unknown
28a28cf6-b555-4159-867c-6998c623cf4f,semby9g@squidoo.com,Sybille,Emby,2024-11-10,,unknown,unknown,unknown
c93ff408-bea3-4330-9cc5-e60142c81dc5,rtreagus9h@telegraph.co.uk,Robin,Treagus,2024-09-02,campaign_004,paid_campaign,tiktok,opos
8e67b101-649e-46f1-8130-aedbb2fd6d7e,kandrichuk9i@senate.gov,Koo,Andrichuk,2024-11-01,ref_partner,partner,referral,unknown
846d7c1c-c1d3-4b6a-b629-662d688b3d2e,rduckinfield9j@123-reg.co.uk,Rafe,Duckinfield,2025-03-24,campaign_004,paid_campaign,tiktok,opos
1ab98028-1208-49c6-bae3-9b32dea8b4d1,istebbings9k@unesco.org,Inesita,Stebbings,2024-11-29,campaign_003,paid_campaign,googleads,selectividad
32b04a8a-d262-4133-bcc1-c0aad0dad165,aurpeth9l@redcross.org,Ami,Urpeth,2024-06-20,campaign_008,paid_campaign,meta,fp
06cdce3b-b258-4e03-84af-a65ceb332069,gplaunch9m@weather.com,Goober,Plaunch,2025-05-04,campaign_003,paid_campaign,googleads,selectividad
e17b0f3d-29d4-4cfa-9ea3-dfd2a8e58b7c,nhaller9n@zdnet.com,Normie,Haller,2024-08-19,campaign_008,paid_campaign,meta,fp
f855c955-3559-4a9f-b8b0-15d38122cd3d,psang9o@vistaprint.com,Peg,Sang,2025-05-18,campaign_007,paid_campaign,tiktok,fp
89cdd8af-4ca0-4be4-bc3a-52b61eb7a0c2,nellerby9p@barnesandnoble.com,Nalani,Ellerby,2025-02-18,campaign_008,paid_campaign,meta,fp
1a85c1d0-b3da-4925-8db2-5f2340a109b5,obuard9q@bigcartel.com,Onofredo,Buard,2025-02-01,campaign_001,paid_campaign,tiktok,selectividad
c98f1ccf-bbf6-416f-8e62-922f980f4f7a,hbercher9r@wufoo.com,Huey,Bercher,2025-02-27,campaign_002,paid_campaign,meta,selectividad
5d2491cd-e9dd-422d-9d67-e75fca29fcfc,agavaghan9s@ox.ac.uk,Ayn,Gavaghan,2024-10-22,ref_partner,partner,referral,unknown
5aea1993-55c4-449c-a450-c1743eeda36e,ebaunton9t@boston.com,Ermentrude,Baunton,2025-03-09,campaign_002,paid_campaign,meta,selectividad
8467a7ad-0267-4612-a13d-9f56ae774999,sgarfitt9u@hugedomains.com,Sherwood,Garfitt,2024-10-11,web_organic,organic,web,unknown
fc91db68-2a56-4998-9a51-dacf0004826f,kcary9v@squarespace.com,Kiley,Cary,2025-04-16,campaign_002,paid_campaign,meta,selectividad
8ce5ca8a-fc34-44a7-ba59-ce1363de9d26,hblachford9w@nationalgeographic.com,Hobard,Blachford,2024-09-23,campaign_006,paid_campaign,googleads,opos
75883568-660d-4ec2-94d0-f622c52b4d86,fbontein9x@hao123.com,Faythe,Bontein,2024-07-09,campaign_004,paid_campaign,tiktok,opos
c35526eb-fe53-4dc7-91eb-16c969735530,jbownes9y@wordpress.com,Josee,Bownes,2024-07-25,campaign_001,paid_campaign,tiktok,selectividad
b0da7333-8870-45ba-b03c-6e13ee308a63,skovacs9z@exblog.jp,Shanie,Kovacs,2024-07-20,,unknown,unknown,unknown
